train_size_category,test_roc_auc,test_balanced_accuracy,fold-site,classifier,feature_type,atlas,dataset
300,0.6210526315789473,0.5776315789473685,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6269349845201238,0.5464396284829721,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.7435185185185186,0.7361111111111112,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.7843137254901962,0.6764705882352942,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6459899749373434,0.6121553884711779,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.5748792270531401,0.6400966183574879,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.64,0.6242857142857143,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7184065934065934,0.7074175824175823,Baltimore,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7037037037037037,0.7106481481481481,Boston,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6687370600414079,0.6495859213250518,Dallas,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.9365079365079365,0.7976190476190477,Detroit,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6378205128205128,0.5913461538461539,Hartford,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6493421052631579,0.5789473684210527,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6764705882352942,0.5727554179566563,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7145061728395062,0.6805555555555556,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.803921568627451,0.7058823529411764,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6892230576441103,0.6124686716791979,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.5893719806763285,0.6618357487922705,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6614285714285715,0.6064285714285714,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7060439560439561,0.7252747252747254,Baltimore,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7006172839506173,0.7268518518518519,Boston,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7184265010351967,0.6713250517598344,Dallas,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.9285714285714286,0.8214285714285714,Detroit,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.5889423076923077,0.5721153846153846,Hartford,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6578947368421054,0.5802631578947368,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6865325077399381,0.6215170278637772,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7342592592592593,0.7,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.803921568627451,0.7352941176470589,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6453634085213034,0.6300125313283208,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.5893719806763285,0.6280193236714976,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.64,0.6264285714285714,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.657967032967033,0.6813186813186813,Baltimore,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7283950617283951,0.7268518518518519,Boston,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7422360248447205,0.6573498964803313,Dallas,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.8968253968253967,0.7738095238095238,Detroit,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6306089743589743,0.5408653846153846,Hartford,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6657894736842106,0.5927631578947368,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6795665634674923,0.6346749226006192,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7262345679012345,0.663888888888889,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.8235294117647058,0.7058823529411764,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6810776942355891,0.656328320802005,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.5942028985507246,0.572463768115942,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6614285714285715,0.6242857142857143,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.698489010989011,0.6442307692307692,Baltimore,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6373456790123456,0.650462962962963,Boston,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6977225672877847,0.6159420289855072,Dallas,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.880952380952381,0.7738095238095238,Detroit,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5825320512820512,0.5793269230769231,Hartford,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6881578947368421,0.6065789473684211,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7159442724458204,0.6609907120743035,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6901234567901234,0.6,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.8235294117647058,0.7058823529411764,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6961152882205514,0.6741854636591478,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5845410628019323,0.5507246376811594,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6642857142857143,0.66,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6929945054945055,0.6634615384615384,Baltimore,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6481481481481481,0.6712962962962963,Boston,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7070393374741201,0.6516563146997929,Dallas,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.8968253968253967,0.8214285714285714,Detroit,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.5721153846153847,0.561698717948718,Hartford,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6835526315789474,0.6190789473684211,mannheim,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7043343653250774,0.6741486068111455,creteil,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7299382716049382,0.6472222222222223,udine,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.803921568627451,0.7058823529411764,galway,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7098997493734337,0.6738721804511278,pittsburgh,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6135265700483091,0.6400966183574879,grenoble,svm,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6657142857142857,0.64,geneve,svm,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.543956043956044,0.4945054945054945,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.7160493827160495,0.6296296296296295,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.7494824016563146,0.6909937888198758,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.9523809523809523,0.7380952380952381,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6209935897435898,0.5969551282051282,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6138157894736842,0.5381578947368422,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5526315789473684,0.48684210526315785,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6888888888888888,0.6611111111111111,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.7843137254901961,0.6274509803921569,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6585213032581453,0.7180451127819549,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6183574879227053,0.6159420289855072,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6642857142857141,0.6064285714285714,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.4787087912087912,0.4739010989010989,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6790123456790123,0.5902777777777778,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.7308488612836439,0.6609730848861284,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.8015873015873016,0.7380952380952381,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5721153846153846,0.5376602564102564,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6052631578947368,0.5743421052631579,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5278637770897834,0.45433436532507737,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.4978395061728395,0.5722222222222222,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.7058823529411765,0.6274509803921569,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6610275689223057,0.6033834586466165,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5942028985507246,0.5700483091787439,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.617142857142857,0.6264285714285714,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.651098901098901,0.6552197802197802,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.7083333333333334,0.6412037037037037,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.5952380952380952,0.5745341614906833,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.7142857142857143,0.6190476190476191,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.5753205128205128,0.5544871794871795,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.7078947368421052,0.6296052631578948,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6756965944272446,0.6842105263157895,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6580246913580247,0.5694444444444444,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.7843137254901961,0.7352941176470589,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6027568922305765,0.6040100250626566,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6038647342995169,0.5966183574879227,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6342857142857142,0.6,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6291208791208791,0.646978021978022,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.638888888888889,0.5925925925925926,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6314699792960663,0.5548654244306418,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.8492063492063493,0.8214285714285714,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.5953525641025641,0.592948717948718,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.7059210526315789,0.5927631578947368,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6919504643962848,0.6726006191950464,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6623456790123456,0.6305555555555555,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6862745098039216,0.7352941176470589,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6447368421052632,0.6218671679197996,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.570048309178744,0.5966183574879227,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6571428571428571,0.5621428571428572,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7561813186813187,0.7101648351648351,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6728395061728394,0.6550925925925926,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6335403726708075,0.5429606625258799,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.9285714285714286,0.8333333333333333,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6233974358974359,0.6017628205128205,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6776315789473685,0.555921052631579,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7205882352941176,0.6563467492260062,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6820987654320988,0.625,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.803921568627451,0.7352941176470589,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6666666666666666,0.6036967418546366,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.5942028985507246,0.572463768115942,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7571428571428571,0.6664285714285715,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6133241758241758,0.5906593406593407,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6836419753086419,0.5925925925925926,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.8467908902691511,0.7329192546583851,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.761904761904762,0.75,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6121794871794872,0.5737179487179487,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6592105263157896,0.6072368421052632,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7097523219814241,0.6904024767801857,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7765432098765431,0.7527777777777778,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.8235294117647058,0.8235294117647058,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6973684210526315,0.6303258145363408,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6859903381642511,0.6038647342995169,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6928571428571428,0.6128571428571429,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6490384615384616,0.6414835164835164,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6496913580246914,0.6157407407407407,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6118012422360248,0.5445134575569358,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.8492063492063493,0.7976190476190477,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6762820512820513,0.6858974358974359,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6671052631578948,0.6197368421052631,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7151702786377709,0.6625386996904025,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7037037037037037,0.7277777777777779,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.9215686274509803,0.7647058823529411,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.5964912280701755,0.5676691729323309,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6811594202898551,0.5821256038647343,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6057142857142856,0.6799999999999999,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6771978021978022,0.6195054945054945,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6944444444444444,0.6689814814814815,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6128364389233955,0.5962732919254659,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.8174603174603176,0.8214285714285714,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5969551282051282,0.5985576923076923,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7236842105263158,0.6092105263157894,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7476780185758514,0.7020123839009288,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6583333333333333,0.6527777777777778,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7647058823529412,0.7647058823529411,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.68796992481203,0.6209273182957393,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.5942028985507246,0.5289855072463768,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6685714285714285,0.6242857142857143,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7561813186813187,0.6964285714285714,Baltimore,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.70679012345679,0.6689814814814815,Boston,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7432712215320911,0.6894409937888198,Dallas,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6904761904761905,0.6666666666666666,Detroit,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6001602564102564,0.5689102564102564,Hartford,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6440789473684211,0.5664473684210527,mannheim,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7352941176470589,0.706656346749226,creteil,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6595679012345679,0.6027777777777777,udine,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.7647058823529411,0.7058823529411764,galway,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6334586466165413,0.6209273182957393,pittsburgh,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6086956521739131,0.5845410628019324,grenoble,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
700,0.6714285714285714,0.62,geneve,MLP,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5336538461538463,0.5054945054945055,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.625,0.4861111111111111,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6112836438923396,0.6118012422360248,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.8333333333333334,0.8333333333333333,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5653044871794871,0.6041666666666667,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6019736842105263,0.6006578947368422,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5789473684210525,0.5657894736842105,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6787037037037037,0.6138888888888889,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.8235294117647058,0.7450980392156863,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6253132832080199,0.6287593984962406,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.5797101449275363,0.5603864734299517,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
75,0.6828571428571428,0.6621428571428571,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5638736263736264,0.570054945054945,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.58179012345679,0.6273148148148149,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6268115942028986,0.568840579710145,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.8809523809523809,0.7261904761904763,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5641025641025641,0.5184294871794872,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5513157894736842,0.49868421052631584,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.5727554179566563,0.5286377708978328,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6347222222222222,0.6388888888888888,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.8627450980392157,0.7647058823529411,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6441102756892231,0.6118421052631579,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6570048309178744,0.6183574879227053,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
150,0.6642857142857143,0.6221428571428571,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6407967032967034,0.5851648351648351,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.613425925925926,0.5462962962962963,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.5921325051759835,0.59472049689441,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.865079365079365,0.75,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.5504807692307693,0.563301282051282,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6046052631578948,0.5421052631578948,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6455108359133126,0.6238390092879257,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6543209876543209,0.5972222222222222,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6274509803921569,0.6470588235294118,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6278195488721804,0.5958646616541353,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6521739130434783,0.6183574879227053,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
200,0.6857142857142857,0.64,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.5453296703296703,0.5494505494505495,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6651234567901234,0.6435185185185185,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6076604554865424,0.5864389233954451,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.8253968253968255,0.7976190476190477,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.5689102564102564,0.5248397435897436,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6210526315789474,0.6085526315789473,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6617647058823529,0.5270897832817337,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6864197530864197,0.6472222222222223,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6470588235294118,0.5392156862745098,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.7149122807017544,0.5780075187969925,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.5603864734299517,0.5748792270531401,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
300,0.6814285714285714,0.66,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6105769230769231,0.5755494505494505,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6867283950617284,0.5601851851851851,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6583850931677019,0.6200828157349896,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.8174603174603174,0.75,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.5729166666666666,0.5528846153846154,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6282894736842106,0.6453947368421052,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7020123839009288,0.6300309597523219,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7067901234567902,0.6805555555555556,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.5294117647058824,0.7352941176470589,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.6591478696741854,0.5952380952380952,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.5072463768115942,0.6183574879227053,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
400,0.7042857142857142,0.66,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6517857142857143,0.6195054945054945,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.5864197530864198,0.5601851851851851,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7329192546583851,0.6516563146997929,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7777777777777779,0.7023809523809523,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6073717948717949,0.561698717948718,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7388157894736842,0.6861842105263157,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7105263157894737,0.6756965944272446,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7441358024691358,0.7222222222222223,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6666666666666666,0.6764705882352942,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.7048872180451128,0.6481829573934837,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.6570048309178744,0.5845410628019324,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
450,0.63,0.66,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6098901098901098,0.6112637362637363,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.646604938271605,0.6134259259259259,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6614906832298136,0.6159420289855072,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.8095238095238095,0.6904761904761905,Detroit,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.5448717948717949,0.49198717948717946,Hartford,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6842105263157895,0.6690789473684211,mannheim,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7167182662538699,0.6462848297213623,creteil,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7425925925925925,0.6944444444444444,udine,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.4901960784313726,0.5098039215686274,galway,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.7030075187969924,0.6036967418546366,pittsburgh,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6811594202898551,0.6400966183574879,grenoble,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
500,0.6499999999999999,0.6799999999999999,geneve,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.625,0.6401098901098901,Baltimore,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.6790123456790123,0.6736111111111112,Boston,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
600,0.7608695652173914,0.6537267080745341,Dallas,xgboost,zscores_VBM_ROI,Neuromorphometrics,N763
